"V1" "seasons.V1" "seasons_url" "season"
"3887" "Siena Saints" "2004-05" "http://www.sports-reference.com/cbb/schools/siena/2005.html" 2004
"3888" "Siena Saints" "2003-04" "http://www.sports-reference.com/cbb/schools/siena/2004.html" 2003
"3889" "Siena Saints" "2002-03" "http://www.sports-reference.com/cbb/schools/siena/2003.html" 2002
"3890" "Siena Saints" "2001-02" "http://www.sports-reference.com/cbb/schools/siena/2002.html" 2001
"3891" "Siena Saints" "2000-01" "http://www.sports-reference.com/cbb/schools/siena/2001.html" 2000
"3892" "South Alabama Jaguars" "2014-15" "http://www.sports-reference.com/cbb/schools/south-alabama/2015.html" 2014
"3893" "South Alabama Jaguars" "2013-14" "http://www.sports-reference.com/cbb/schools/south-alabama/2014.html" 2013
"3894" "South Alabama Jaguars" "2012-13" "http://www.sports-reference.com/cbb/schools/south-alabama/2013.html" 2012
"3895" "South Alabama Jaguars" "2011-12" "http://www.sports-reference.com/cbb/schools/south-alabama/2012.html" 2011
"3896" "South Alabama Jaguars" "2010-11" "http://www.sports-reference.com/cbb/schools/south-alabama/2011.html" 2010
"3897" "South Alabama Jaguars" "2009-10" "http://www.sports-reference.com/cbb/schools/south-alabama/2010.html" 2009
"3898" "South Alabama Jaguars" "2008-09" "http://www.sports-reference.com/cbb/schools/south-alabama/2009.html" 2008
"3899" "South Alabama Jaguars" "2007-08" "http://www.sports-reference.com/cbb/schools/south-alabama/2008.html" 2007
"3900" "South Alabama Jaguars" "2006-07" "http://www.sports-reference.com/cbb/schools/south-alabama/2007.html" 2006
"3901" "South Alabama Jaguars" "2005-06" "http://www.sports-reference.com/cbb/schools/south-alabama/2006.html" 2005
"3902" "South Alabama Jaguars" "2004-05" "http://www.sports-reference.com/cbb/schools/south-alabama/2005.html" 2004
"3903" "South Alabama Jaguars" "2003-04" "http://www.sports-reference.com/cbb/schools/south-alabama/2004.html" 2003
"3904" "South Alabama Jaguars" "2002-03" "http://www.sports-reference.com/cbb/schools/south-alabama/2003.html" 2002
"3905" "South Alabama Jaguars" "2001-02" "http://www.sports-reference.com/cbb/schools/south-alabama/2002.html" 2001
"3906" "South Alabama Jaguars" "2000-01" "http://www.sports-reference.com/cbb/schools/south-alabama/2001.html" 2000
"3907" "South Carolina Gamecocks" "2014-15" "http://www.sports-reference.com/cbb/schools/south-carolina/2015.html" 2014
"3908" "South Carolina Gamecocks" "2013-14" "http://www.sports-reference.com/cbb/schools/south-carolina/2014.html" 2013
"3909" "South Carolina Gamecocks" "2012-13" "http://www.sports-reference.com/cbb/schools/south-carolina/2013.html" 2012
"3910" "South Carolina Gamecocks" "2011-12" "http://www.sports-reference.com/cbb/schools/south-carolina/2012.html" 2011
"3911" "South Carolina Gamecocks" "2010-11" "http://www.sports-reference.com/cbb/schools/south-carolina/2011.html" 2010
"3912" "South Carolina Gamecocks" "2009-10" "http://www.sports-reference.com/cbb/schools/south-carolina/2010.html" 2009
"3913" "South Carolina Gamecocks" "2008-09" "http://www.sports-reference.com/cbb/schools/south-carolina/2009.html" 2008
"3914" "South Carolina Gamecocks" "2007-08" "http://www.sports-reference.com/cbb/schools/south-carolina/2008.html" 2007
"3915" "South Carolina Gamecocks" "2006-07" "http://www.sports-reference.com/cbb/schools/south-carolina/2007.html" 2006
"3916" "South Carolina Gamecocks" "2005-06" "http://www.sports-reference.com/cbb/schools/south-carolina/2006.html" 2005
"3917" "South Carolina Gamecocks" "2004-05" "http://www.sports-reference.com/cbb/schools/south-carolina/2005.html" 2004
"3918" "South Carolina Gamecocks" "2003-04" "http://www.sports-reference.com/cbb/schools/south-carolina/2004.html" 2003
"3919" "South Carolina Gamecocks" "2002-03" "http://www.sports-reference.com/cbb/schools/south-carolina/2003.html" 2002
"3920" "South Carolina Gamecocks" "2001-02" "http://www.sports-reference.com/cbb/schools/south-carolina/2002.html" 2001
"3921" "South Carolina Gamecocks" "2000-01" "http://www.sports-reference.com/cbb/schools/south-carolina/2001.html" 2000
"3922" "South Carolina State Bulldogs" "2014-15" "http://www.sports-reference.com/cbb/schools/south-carolina-state/2015.html" 2014
"3923" "South Carolina State Bulldogs" "2013-14" "http://www.sports-reference.com/cbb/schools/south-carolina-state/2014.html" 2013
"3924" "South Carolina State Bulldogs" "2012-13" "http://www.sports-reference.com/cbb/schools/south-carolina-state/2013.html" 2012
"3925" "South Carolina State Bulldogs" "2011-12" "http://www.sports-reference.com/cbb/schools/south-carolina-state/2012.html" 2011
"3926" "South Carolina State Bulldogs" "2010-11" "http://www.sports-reference.com/cbb/schools/south-carolina-state/2011.html" 2010
"3927" "South Carolina State Bulldogs" "2009-10" "http://www.sports-reference.com/cbb/schools/south-carolina-state/2010.html" 2009
"3928" "South Carolina State Bulldogs" "2008-09" "http://www.sports-reference.com/cbb/schools/south-carolina-state/2009.html" 2008
"3929" "South Carolina State Bulldogs" "2007-08" "http://www.sports-reference.com/cbb/schools/south-carolina-state/2008.html" 2007
"3930" "South Carolina State Bulldogs" "2006-07" "http://www.sports-reference.com/cbb/schools/south-carolina-state/2007.html" 2006
"3931" "South Carolina State Bulldogs" "2005-06" "http://www.sports-reference.com/cbb/schools/south-carolina-state/2006.html" 2005
"3932" "South Carolina State Bulldogs" "2004-05" "http://www.sports-reference.com/cbb/schools/south-carolina-state/2005.html" 2004
"3933" "South Carolina State Bulldogs" "2003-04" "http://www.sports-reference.com/cbb/schools/south-carolina-state/2004.html" 2003
"3934" "South Carolina State Bulldogs" "2002-03" "http://www.sports-reference.com/cbb/schools/south-carolina-state/2003.html" 2002
"3935" "South Carolina State Bulldogs" "2001-02" "http://www.sports-reference.com/cbb/schools/south-carolina-state/2002.html" 2001
"3936" "South Carolina State Bulldogs" "2000-01" "http://www.sports-reference.com/cbb/schools/south-carolina-state/2001.html" 2000
"3937" "South Carolina Upstate Spartans" "2014-15" "http://www.sports-reference.com/cbb/schools/south-carolina-upstate/2015.html" 2014
"3938" "South Carolina Upstate Spartans" "2013-14" "http://www.sports-reference.com/cbb/schools/south-carolina-upstate/2014.html" 2013
"3939" "South Carolina Upstate Spartans" "2012-13" "http://www.sports-reference.com/cbb/schools/south-carolina-upstate/2013.html" 2012
"3940" "South Carolina Upstate Spartans" "2011-12" "http://www.sports-reference.com/cbb/schools/south-carolina-upstate/2012.html" 2011
"3941" "South Carolina Upstate Spartans" "2010-11" "http://www.sports-reference.com/cbb/schools/south-carolina-upstate/2011.html" 2010
"3942" "South Dakota Coyotes" "2014-15" "http://www.sports-reference.com/cbb/schools/south-dakota/2015.html" 2014
"3943" "South Dakota Coyotes" "2013-14" "http://www.sports-reference.com/cbb/schools/south-dakota/2014.html" 2013
"3944" "South Dakota Coyotes" "2012-13" "http://www.sports-reference.com/cbb/schools/south-dakota/2013.html" 2012
"3945" "South Dakota Coyotes" "2011-12" "http://www.sports-reference.com/cbb/schools/south-dakota/2012.html" 2011
"3946" "South Dakota Coyotes" "2010-11" "http://www.sports-reference.com/cbb/schools/south-dakota/2011.html" 2010
"3947" "South Dakota State Jackrabbits" "2014-15" "http://www.sports-reference.com/cbb/schools/south-dakota-state/2015.html" 2014
"3948" "South Dakota State Jackrabbits" "2013-14" "http://www.sports-reference.com/cbb/schools/south-dakota-state/2014.html" 2013
"3949" "South Dakota State Jackrabbits" "2012-13" "http://www.sports-reference.com/cbb/schools/south-dakota-state/2013.html" 2012
"3950" "South Dakota State Jackrabbits" "2011-12" "http://www.sports-reference.com/cbb/schools/south-dakota-state/2012.html" 2011
"3951" "South Dakota State Jackrabbits" "2010-11" "http://www.sports-reference.com/cbb/schools/south-dakota-state/2011.html" 2010
"3952" "South Dakota State Jackrabbits" "2009-10" "http://www.sports-reference.com/cbb/schools/south-dakota-state/2010.html" 2009
"3953" "South Dakota State Jackrabbits" "2008-09" "http://www.sports-reference.com/cbb/schools/south-dakota-state/2009.html" 2008
"3954" "South Florida Bulls" "2014-15" "http://www.sports-reference.com/cbb/schools/south-florida/2015.html" 2014
"3955" "South Florida Bulls" "2013-14" "http://www.sports-reference.com/cbb/schools/south-florida/2014.html" 2013
"3956" "South Florida Bulls" "2012-13" "http://www.sports-reference.com/cbb/schools/south-florida/2013.html" 2012
"3957" "South Florida Bulls" "2011-12" "http://www.sports-reference.com/cbb/schools/south-florida/2012.html" 2011
"3958" "South Florida Bulls" "2010-11" "http://www.sports-reference.com/cbb/schools/south-florida/2011.html" 2010
"3959" "South Florida Bulls" "2009-10" "http://www.sports-reference.com/cbb/schools/south-florida/2010.html" 2009
"3960" "South Florida Bulls" "2008-09" "http://www.sports-reference.com/cbb/schools/south-florida/2009.html" 2008
"3961" "South Florida Bulls" "2007-08" "http://www.sports-reference.com/cbb/schools/south-florida/2008.html" 2007
"3962" "South Florida Bulls" "2006-07" "http://www.sports-reference.com/cbb/schools/south-florida/2007.html" 2006
"3963" "South Florida Bulls" "2005-06" "http://www.sports-reference.com/cbb/schools/south-florida/2006.html" 2005
"3964" "South Florida Bulls" "2004-05" "http://www.sports-reference.com/cbb/schools/south-florida/2005.html" 2004
"3965" "South Florida Bulls" "2003-04" "http://www.sports-reference.com/cbb/schools/south-florida/2004.html" 2003
"3966" "South Florida Bulls" "2002-03" "http://www.sports-reference.com/cbb/schools/south-florida/2003.html" 2002
"3967" "South Florida Bulls" "2001-02" "http://www.sports-reference.com/cbb/schools/south-florida/2002.html" 2001
"3968" "South Florida Bulls" "2000-01" "http://www.sports-reference.com/cbb/schools/south-florida/2001.html" 2000
"3969" "Southeast Missouri State Redhawks" "2014-15" "http://www.sports-reference.com/cbb/schools/southeast-missouri-state/2015.html" 2014
"3970" "Southeast Missouri State Redhawks" "2013-14" "http://www.sports-reference.com/cbb/schools/southeast-missouri-state/2014.html" 2013
"3971" "Southeast Missouri State Redhawks" "2012-13" "http://www.sports-reference.com/cbb/schools/southeast-missouri-state/2013.html" 2012
"3972" "Southeast Missouri State Redhawks" "2011-12" "http://www.sports-reference.com/cbb/schools/southeast-missouri-state/2012.html" 2011
"3973" "Southeast Missouri State Redhawks" "2010-11" "http://www.sports-reference.com/cbb/schools/southeast-missouri-state/2011.html" 2010
"3974" "Southeast Missouri State Redhawks" "2009-10" "http://www.sports-reference.com/cbb/schools/southeast-missouri-state/2010.html" 2009
"3975" "Southeast Missouri State Redhawks" "2008-09" "http://www.sports-reference.com/cbb/schools/southeast-missouri-state/2009.html" 2008
"3976" "Southeast Missouri State Redhawks" "2007-08" "http://www.sports-reference.com/cbb/schools/southeast-missouri-state/2008.html" 2007
"3977" "Southeast Missouri State Redhawks" "2006-07" "http://www.sports-reference.com/cbb/schools/southeast-missouri-state/2007.html" 2006
"3978" "Southeast Missouri State Redhawks" "2005-06" "http://www.sports-reference.com/cbb/schools/southeast-missouri-state/2006.html" 2005
"3979" "Southeast Missouri State Redhawks" "2004-05" "http://www.sports-reference.com/cbb/schools/southeast-missouri-state/2005.html" 2004
"3980" "Southeast Missouri State Redhawks" "2003-04" "http://www.sports-reference.com/cbb/schools/southeast-missouri-state/2004.html" 2003
"3981" "Southeast Missouri State Redhawks" "2002-03" "http://www.sports-reference.com/cbb/schools/southeast-missouri-state/2003.html" 2002
"3982" "Southeast Missouri State Redhawks" "2001-02" "http://www.sports-reference.com/cbb/schools/southeast-missouri-state/2002.html" 2001
"3983" "Southeast Missouri State Redhawks" "2000-01" "http://www.sports-reference.com/cbb/schools/southeast-missouri-state/2001.html" 2000
"3984" "Southeastern Louisiana Lions" "2014-15" "http://www.sports-reference.com/cbb/schools/southeastern-louisiana/2015.html" 2014
"3985" "Southeastern Louisiana Lions" "2013-14" "http://www.sports-reference.com/cbb/schools/southeastern-louisiana/2014.html" 2013
"3986" "Southeastern Louisiana Lions" "2012-13" "http://www.sports-reference.com/cbb/schools/southeastern-louisiana/2013.html" 2012
"3987" "Southeastern Louisiana Lions" "2011-12" "http://www.sports-reference.com/cbb/schools/southeastern-louisiana/2012.html" 2011
"3988" "Southeastern Louisiana Lions" "2010-11" "http://www.sports-reference.com/cbb/schools/southeastern-louisiana/2011.html" 2010
"3989" "Southeastern Louisiana Lions" "2009-10" "http://www.sports-reference.com/cbb/schools/southeastern-louisiana/2010.html" 2009
"3990" "Southeastern Louisiana Lions" "2008-09" "http://www.sports-reference.com/cbb/schools/southeastern-louisiana/2009.html" 2008
"3991" "Southeastern Louisiana Lions" "2007-08" "http://www.sports-reference.com/cbb/schools/southeastern-louisiana/2008.html" 2007
"3992" "Southeastern Louisiana Lions" "2006-07" "http://www.sports-reference.com/cbb/schools/southeastern-louisiana/2007.html" 2006
"3993" "Southeastern Louisiana Lions" "2005-06" "http://www.sports-reference.com/cbb/schools/southeastern-louisiana/2006.html" 2005
"3994" "Southeastern Louisiana Lions" "2004-05" "http://www.sports-reference.com/cbb/schools/southeastern-louisiana/2005.html" 2004
"3995" "Southeastern Louisiana Lions" "2003-04" "http://www.sports-reference.com/cbb/schools/southeastern-louisiana/2004.html" 2003
"3996" "Southeastern Louisiana Lions" "2002-03" "http://www.sports-reference.com/cbb/schools/southeastern-louisiana/2003.html" 2002
"3997" "Southeastern Louisiana Lions" "2001-02" "http://www.sports-reference.com/cbb/schools/southeastern-louisiana/2002.html" 2001
"3998" "Southeastern Louisiana Lions" "2000-01" "http://www.sports-reference.com/cbb/schools/southeastern-louisiana/2001.html" 2000
"3999" "Southern California Trojans" "2014-15" "http://www.sports-reference.com/cbb/schools/southern-california/2015.html" 2014
"4000" "Southern California Trojans" "2013-14" "http://www.sports-reference.com/cbb/schools/southern-california/2014.html" 2013
"4001" "Southern California Trojans" "2012-13" "http://www.sports-reference.com/cbb/schools/southern-california/2013.html" 2012
"4002" "Southern California Trojans" "2011-12" "http://www.sports-reference.com/cbb/schools/southern-california/2012.html" 2011
"4003" "Southern California Trojans" "2010-11" "http://www.sports-reference.com/cbb/schools/southern-california/2011.html" 2010
"4004" "Southern California Trojans" "2009-10" "http://www.sports-reference.com/cbb/schools/southern-california/2010.html" 2009
"4005" "Southern California Trojans" "2008-09" "http://www.sports-reference.com/cbb/schools/southern-california/2009.html" 2008
"4006" "Southern California Trojans" "2007-08" "http://www.sports-reference.com/cbb/schools/southern-california/2008.html" 2007
"4007" "Southern California Trojans" "2006-07" "http://www.sports-reference.com/cbb/schools/southern-california/2007.html" 2006
"4008" "Southern California Trojans" "2005-06" "http://www.sports-reference.com/cbb/schools/southern-california/2006.html" 2005
"4009" "Southern California Trojans" "2004-05" "http://www.sports-reference.com/cbb/schools/southern-california/2005.html" 2004
"4010" "Southern California Trojans" "2003-04" "http://www.sports-reference.com/cbb/schools/southern-california/2004.html" 2003
"4011" "Southern California Trojans" "2002-03" "http://www.sports-reference.com/cbb/schools/southern-california/2003.html" 2002
"4012" "Southern California Trojans" "2001-02" "http://www.sports-reference.com/cbb/schools/southern-california/2002.html" 2001
"4013" "Southern California Trojans" "2000-01" "http://www.sports-reference.com/cbb/schools/southern-california/2001.html" 2000
"4014" "Southern Illinois-Edwardsville Cougars" "2014-15" "http://www.sports-reference.com/cbb/schools/southern-illinois-edwardsville/2015.html" 2014
"4015" "Southern Illinois-Edwardsville Cougars" "2013-14" "http://www.sports-reference.com/cbb/schools/southern-illinois-edwardsville/2014.html" 2013
"4016" "Southern Illinois-Edwardsville Cougars" "2012-13" "http://www.sports-reference.com/cbb/schools/southern-illinois-edwardsville/2013.html" 2012
"4017" "Southern Illinois-Edwardsville Cougars" "2011-12" "http://www.sports-reference.com/cbb/schools/southern-illinois-edwardsville/2012.html" 2011
"4018" "Southern Illinois-Edwardsville Cougars" "2010-11" "http://www.sports-reference.com/cbb/schools/southern-illinois-edwardsville/2011.html" 2010
"4019" "Southern Illinois Salukis" "2014-15" "http://www.sports-reference.com/cbb/schools/southern-illinois/2015.html" 2014
"4020" "Southern Illinois Salukis" "2013-14" "http://www.sports-reference.com/cbb/schools/southern-illinois/2014.html" 2013
"4021" "Southern Illinois Salukis" "2012-13" "http://www.sports-reference.com/cbb/schools/southern-illinois/2013.html" 2012
"4022" "Southern Illinois Salukis" "2011-12" "http://www.sports-reference.com/cbb/schools/southern-illinois/2012.html" 2011
"4023" "Southern Illinois Salukis" "2010-11" "http://www.sports-reference.com/cbb/schools/southern-illinois/2011.html" 2010
"4024" "Southern Illinois Salukis" "2009-10" "http://www.sports-reference.com/cbb/schools/southern-illinois/2010.html" 2009
"4025" "Southern Illinois Salukis" "2008-09" "http://www.sports-reference.com/cbb/schools/southern-illinois/2009.html" 2008
"4026" "Southern Illinois Salukis" "2007-08" "http://www.sports-reference.com/cbb/schools/southern-illinois/2008.html" 2007
"4027" "Southern Illinois Salukis" "2006-07" "http://www.sports-reference.com/cbb/schools/southern-illinois/2007.html" 2006
"4028" "Southern Illinois Salukis" "2005-06" "http://www.sports-reference.com/cbb/schools/southern-illinois/2006.html" 2005
"4029" "Southern Illinois Salukis" "2004-05" "http://www.sports-reference.com/cbb/schools/southern-illinois/2005.html" 2004
"4030" "Southern Illinois Salukis" "2003-04" "http://www.sports-reference.com/cbb/schools/southern-illinois/2004.html" 2003
"4031" "Southern Illinois Salukis" "2002-03" "http://www.sports-reference.com/cbb/schools/southern-illinois/2003.html" 2002
"4032" "Southern Illinois Salukis" "2001-02" "http://www.sports-reference.com/cbb/schools/southern-illinois/2002.html" 2001
"4033" "Southern Illinois Salukis" "2000-01" "http://www.sports-reference.com/cbb/schools/southern-illinois/2001.html" 2000
"4034" "Southern Jaguars" "2014-15" "http://www.sports-reference.com/cbb/schools/southern/2015.html" 2014
"4035" "Southern Jaguars" "2013-14" "http://www.sports-reference.com/cbb/schools/southern/2014.html" 2013
"4036" "Southern Jaguars" "2012-13" "http://www.sports-reference.com/cbb/schools/southern/2013.html" 2012
"4037" "Southern Jaguars" "2011-12" "http://www.sports-reference.com/cbb/schools/southern/2012.html" 2011
"4038" "Southern Jaguars" "2010-11" "http://www.sports-reference.com/cbb/schools/southern/2011.html" 2010
"4039" "Southern Jaguars" "2009-10" "http://www.sports-reference.com/cbb/schools/southern/2010.html" 2009
"4040" "Southern Jaguars" "2008-09" "http://www.sports-reference.com/cbb/schools/southern/2009.html" 2008
"4041" "Southern Jaguars" "2007-08" "http://www.sports-reference.com/cbb/schools/southern/2008.html" 2007
"4042" "Southern Jaguars" "2006-07" "http://www.sports-reference.com/cbb/schools/southern/2007.html" 2006
"4043" "Southern Jaguars" "2005-06" "http://www.sports-reference.com/cbb/schools/southern/2006.html" 2005
"4044" "Southern Jaguars" "2004-05" "http://www.sports-reference.com/cbb/schools/southern/2005.html" 2004
"4045" "Southern Jaguars" "2003-04" "http://www.sports-reference.com/cbb/schools/southern/2004.html" 2003
"4046" "Southern Jaguars" "2002-03" "http://www.sports-reference.com/cbb/schools/southern/2003.html" 2002
"4047" "Southern Jaguars" "2001-02" "http://www.sports-reference.com/cbb/schools/southern/2002.html" 2001
"4048" "Southern Jaguars" "2000-01" "http://www.sports-reference.com/cbb/schools/southern/2001.html" 2000
"4049" "Southern Methodist Mustangs" "2014-15" "http://www.sports-reference.com/cbb/schools/southern-methodist/2015.html" 2014
"4050" "Southern Methodist Mustangs" "2013-14" "http://www.sports-reference.com/cbb/schools/southern-methodist/2014.html" 2013
"4051" "Southern Methodist Mustangs" "2012-13" "http://www.sports-reference.com/cbb/schools/southern-methodist/2013.html" 2012
"4052" "Southern Methodist Mustangs" "2011-12" "http://www.sports-reference.com/cbb/schools/southern-methodist/2012.html" 2011
"4053" "Southern Methodist Mustangs" "2010-11" "http://www.sports-reference.com/cbb/schools/southern-methodist/2011.html" 2010
"4054" "Southern Methodist Mustangs" "2009-10" "http://www.sports-reference.com/cbb/schools/southern-methodist/2010.html" 2009
"4055" "Southern Methodist Mustangs" "2008-09" "http://www.sports-reference.com/cbb/schools/southern-methodist/2009.html" 2008
"4056" "Southern Methodist Mustangs" "2007-08" "http://www.sports-reference.com/cbb/schools/southern-methodist/2008.html" 2007
"4057" "Southern Methodist Mustangs" "2006-07" "http://www.sports-reference.com/cbb/schools/southern-methodist/2007.html" 2006
"4058" "Southern Methodist Mustangs" "2005-06" "http://www.sports-reference.com/cbb/schools/southern-methodist/2006.html" 2005
"4059" "Southern Methodist Mustangs" "2004-05" "http://www.sports-reference.com/cbb/schools/southern-methodist/2005.html" 2004
"4060" "Southern Methodist Mustangs" "2003-04" "http://www.sports-reference.com/cbb/schools/southern-methodist/2004.html" 2003
"4061" "Southern Methodist Mustangs" "2002-03" "http://www.sports-reference.com/cbb/schools/southern-methodist/2003.html" 2002
"4062" "Southern Methodist Mustangs" "2001-02" "http://www.sports-reference.com/cbb/schools/southern-methodist/2002.html" 2001
"4063" "Southern Methodist Mustangs" "2000-01" "http://www.sports-reference.com/cbb/schools/southern-methodist/2001.html" 2000
"4064" "Southern Mississippi Golden Eagles" "2014-15" "http://www.sports-reference.com/cbb/schools/southern-mississippi/2015.html" 2014
"4065" "Southern Mississippi Golden Eagles" "2013-14" "http://www.sports-reference.com/cbb/schools/southern-mississippi/2014.html" 2013
"4066" "Southern Mississippi Golden Eagles" "2012-13" "http://www.sports-reference.com/cbb/schools/southern-mississippi/2013.html" 2012
"4067" "Southern Mississippi Golden Eagles" "2011-12" "http://www.sports-reference.com/cbb/schools/southern-mississippi/2012.html" 2011
"4068" "Southern Mississippi Golden Eagles" "2010-11" "http://www.sports-reference.com/cbb/schools/southern-mississippi/2011.html" 2010
"4069" "Southern Mississippi Golden Eagles" "2009-10" "http://www.sports-reference.com/cbb/schools/southern-mississippi/2010.html" 2009
"4070" "Southern Mississippi Golden Eagles" "2008-09" "http://www.sports-reference.com/cbb/schools/southern-mississippi/2009.html" 2008
"4071" "Southern Mississippi Golden Eagles" "2007-08" "http://www.sports-reference.com/cbb/schools/southern-mississippi/2008.html" 2007
"4072" "Southern Mississippi Golden Eagles" "2006-07" "http://www.sports-reference.com/cbb/schools/southern-mississippi/2007.html" 2006
"4073" "Southern Mississippi Golden Eagles" "2005-06" "http://www.sports-reference.com/cbb/schools/southern-mississippi/2006.html" 2005
"4074" "Southern Mississippi Golden Eagles" "2004-05" "http://www.sports-reference.com/cbb/schools/southern-mississippi/2005.html" 2004
"4075" "Southern Mississippi Golden Eagles" "2003-04" "http://www.sports-reference.com/cbb/schools/southern-mississippi/2004.html" 2003
"4076" "Southern Mississippi Golden Eagles" "2002-03" "http://www.sports-reference.com/cbb/schools/southern-mississippi/2003.html" 2002
"4077" "Southern Mississippi Golden Eagles" "2001-02" "http://www.sports-reference.com/cbb/schools/southern-mississippi/2002.html" 2001
"4078" "Southern Mississippi Golden Eagles" "2000-01" "http://www.sports-reference.com/cbb/schools/southern-mississippi/2001.html" 2000
"4079" "Southern Utah Thunderbirds" "2014-15" "http://www.sports-reference.com/cbb/schools/southern-utah/2015.html" 2014
"4080" "Southern Utah Thunderbirds" "2013-14" "http://www.sports-reference.com/cbb/schools/southern-utah/2014.html" 2013
"4081" "Southern Utah Thunderbirds" "2012-13" "http://www.sports-reference.com/cbb/schools/southern-utah/2013.html" 2012
"4082" "Southern Utah Thunderbirds" "2011-12" "http://www.sports-reference.com/cbb/schools/southern-utah/2012.html" 2011
"4083" "Southern Utah Thunderbirds" "2010-11" "http://www.sports-reference.com/cbb/schools/southern-utah/2011.html" 2010
"4084" "Southern Utah Thunderbirds" "2009-10" "http://www.sports-reference.com/cbb/schools/southern-utah/2010.html" 2009
"4085" "Southern Utah Thunderbirds" "2008-09" "http://www.sports-reference.com/cbb/schools/southern-utah/2009.html" 2008
"4086" "Southern Utah Thunderbirds" "2007-08" "http://www.sports-reference.com/cbb/schools/southern-utah/2008.html" 2007
"4087" "Southern Utah Thunderbirds" "2006-07" "http://www.sports-reference.com/cbb/schools/southern-utah/2007.html" 2006
"4088" "Southern Utah Thunderbirds" "2005-06" "http://www.sports-reference.com/cbb/schools/southern-utah/2006.html" 2005
"4089" "Southern Utah Thunderbirds" "2004-05" "http://www.sports-reference.com/cbb/schools/southern-utah/2005.html" 2004
"4090" "Southern Utah Thunderbirds" "2003-04" "http://www.sports-reference.com/cbb/schools/southern-utah/2004.html" 2003
"4091" "Southern Utah Thunderbirds" "2002-03" "http://www.sports-reference.com/cbb/schools/southern-utah/2003.html" 2002
"4092" "Southern Utah Thunderbirds" "2001-02" "http://www.sports-reference.com/cbb/schools/southern-utah/2002.html" 2001
"4093" "Southern Utah Thunderbirds" "2000-01" "http://www.sports-reference.com/cbb/schools/southern-utah/2001.html" 2000
"4094" "St. Bonaventure Bonnies" "2014-15" "http://www.sports-reference.com/cbb/schools/st-bonaventure/2015.html" 2014
"4095" "St. Bonaventure Bonnies" "2013-14" "http://www.sports-reference.com/cbb/schools/st-bonaventure/2014.html" 2013
"4096" "St. Bonaventure Bonnies" "2012-13" "http://www.sports-reference.com/cbb/schools/st-bonaventure/2013.html" 2012
"4097" "St. Bonaventure Bonnies" "2011-12" "http://www.sports-reference.com/cbb/schools/st-bonaventure/2012.html" 2011
"4098" "St. Bonaventure Bonnies" "2010-11" "http://www.sports-reference.com/cbb/schools/st-bonaventure/2011.html" 2010
"4099" "St. Bonaventure Bonnies" "2009-10" "http://www.sports-reference.com/cbb/schools/st-bonaventure/2010.html" 2009
"4100" "St. Bonaventure Bonnies" "2008-09" "http://www.sports-reference.com/cbb/schools/st-bonaventure/2009.html" 2008
"4101" "St. Bonaventure Bonnies" "2007-08" "http://www.sports-reference.com/cbb/schools/st-bonaventure/2008.html" 2007
"4102" "St. Bonaventure Bonnies" "2006-07" "http://www.sports-reference.com/cbb/schools/st-bonaventure/2007.html" 2006
"4103" "St. Bonaventure Bonnies" "2005-06" "http://www.sports-reference.com/cbb/schools/st-bonaventure/2006.html" 2005
"4104" "St. Bonaventure Bonnies" "2004-05" "http://www.sports-reference.com/cbb/schools/st-bonaventure/2005.html" 2004
"4105" "St. Bonaventure Bonnies" "2003-04" "http://www.sports-reference.com/cbb/schools/st-bonaventure/2004.html" 2003
"4106" "St. Bonaventure Bonnies" "2002-03" "http://www.sports-reference.com/cbb/schools/st-bonaventure/2003.html" 2002
"4107" "St. Bonaventure Bonnies" "2001-02" "http://www.sports-reference.com/cbb/schools/st-bonaventure/2002.html" 2001
"4108" "St. Bonaventure Bonnies" "2000-01" "http://www.sports-reference.com/cbb/schools/st-bonaventure/2001.html" 2000
"4109" "St. Francis (NY) Terriers" "2014-15" "http://www.sports-reference.com/cbb/schools/st-francis-ny/2015.html" 2014
"4110" "St. Francis (NY) Terriers" "2013-14" "http://www.sports-reference.com/cbb/schools/st-francis-ny/2014.html" 2013
"4111" "St. Francis (NY) Terriers" "2012-13" "http://www.sports-reference.com/cbb/schools/st-francis-ny/2013.html" 2012
"4112" "St. Francis (NY) Terriers" "2011-12" "http://www.sports-reference.com/cbb/schools/st-francis-ny/2012.html" 2011
"4113" "St. Francis (NY) Terriers" "2010-11" "http://www.sports-reference.com/cbb/schools/st-francis-ny/2011.html" 2010
"4114" "St. Francis (NY) Terriers" "2009-10" "http://www.sports-reference.com/cbb/schools/st-francis-ny/2010.html" 2009
"4115" "St. Francis (NY) Terriers" "2008-09" "http://www.sports-reference.com/cbb/schools/st-francis-ny/2009.html" 2008
"4116" "St. Francis (NY) Terriers" "2007-08" "http://www.sports-reference.com/cbb/schools/st-francis-ny/2008.html" 2007
"4117" "St. Francis (NY) Terriers" "2006-07" "http://www.sports-reference.com/cbb/schools/st-francis-ny/2007.html" 2006
"4118" "St. Francis (NY) Terriers" "2005-06" "http://www.sports-reference.com/cbb/schools/st-francis-ny/2006.html" 2005
"4119" "St. Francis (NY) Terriers" "2004-05" "http://www.sports-reference.com/cbb/schools/st-francis-ny/2005.html" 2004
"4120" "St. Francis (NY) Terriers" "2003-04" "http://www.sports-reference.com/cbb/schools/st-francis-ny/2004.html" 2003
